gene_id	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000111110	PPM1H	3455.84732186349	-0.315907996295601	0.0548607921764755	-5.75835644661114	8.49368543638363e-09	1.6839898092663e-06
ENSG00000126432	PRDX5	34464.865193489	0.553026072547799	0.0962408323262464	5.74627275326442	9.12321005633917e-09	1.75107399826033e-06
ENSG00000138271	GPR87	3292.23717306047	0.341170623025259	0.0593709832382098	5.74642029518704	9.11525679240105e-09	1.75107399826033e-06
ENSG00000143771	CNIH4	1948.91703620196	0.591120923716096	0.10284455476322	5.74771241002537	9.04589257276785e-09	1.75107399826033e-06
ENSG00000116273	PHF13	826.167794622378	-0.60674586727384	0.105681564532675	-5.74126499694509	9.39719014657115e-09	1.78467478552039e-06
ENSG00000160094	ZNF362	996.206212904729	-0.409491386572287	0.0714067166725171	-5.73463401839747	9.77231281256269e-09	1.82997739923943e-06
ENSG00000237512	UNC5B-AS1	520.104676336207	0.969585430878411	0.16910916838442	5.73348825578955	9.83858816795394e-09	1.82997739923943e-06
ENSG00000171469	ZNF561	3941.22767766544	0.387317382301165	0.0675886257368987	5.73051128171877	1.00128367557566e-08	1.84338368109551e-06
ENSG00000006757	PNPLA4	2010.01399589896	0.54359207648911	0.095051575869768	5.71891703546184	1.07205120050393e-08	1.95373209691838e-06
ENSG00000117472	TSPAN1	172811.382861808	0.561335964619876	0.098192981581615	5.71666075903104	1.08637692783249e-08	1.96004125319537e-06
ENSG00000168569	TMEM223	1213.26030779481	0.5736785396253	0.100437451387333	5.71179905205812	1.1178804218927e-08	1.97733319331256e-06
ENSG00000256514	AP003419.1	426.070961504912	1.1498403411377	0.201289094500727	5.71238270006501	1.11405204262387e-08	1.97733319331256e-06
ENSG00000131263	RLIM	2577.24705069677	-0.452592834145	0.0793283794188664	-5.70530795486491	1.16132929301033e-08	2.03017490524103e-06
ENSG00000213689	TREX1	1620.6741785122	0.428155627184619	0.0750623059401974	5.70400311876554	1.17025934012342e-08	2.03017490524103e-06
ENSG00000174136	RGMB	1385.71585515029	-0.429668181582552	0.0754602252534153	-5.69396897689628	1.24119646521365e-08	2.13273015479853e-06
ENSG00000121895	TMEM156	176.125731655057	1.08237494837783	0.190464184742559	5.68282666812565	1.32486526687406e-08	2.24383063410906e-06
ENSG00000168028	RPSA	55025.2184595356	0.579042911207085	0.101907003413496	5.68207180872125	1.33072762359866e-08	2.24383063410906e-06
ENSG00000115602	IL1RL1	694.192542713215	7.53596758474668	1.32799762898026	5.67468451772268	1.38944479678677e-08	2.3211447244099e-06
ENSG00000169251	NMD3	3774.58153369138	0.33685551226886	0.0593976536814708	5.67119223387678	1.41807167999268e-08	2.34723387618605e-06
ENSG00000171443	ZNF524	1332.77664146849	0.535033503792269	0.0944966324935615	5.66193196174184	1.49678174021195e-08	2.45499419608218e-06
ENSG00000189077	TMEM120A	1346.42926471418	0.494123423483447	0.0874315332745337	5.65154704461041	1.59010153581062e-08	2.58455963145002e-06
ENSG00000103254	ANTKMT	403.772035348721	0.62905848572075	0.111550097995222	5.63924637473374	1.70796014997234e-08	2.75134080587508e-06
ENSG00000168071	CCDC88B	634.050191444162	0.739562293967178	0.131416726694561	5.62761158772483	1.82721957831129e-08	2.91040989533169e-06
ENSG00000169756	LIMS1	8528.79052915221	-0.355272492507804	0.0631476918900202	-5.62605665978348	1.84375807104082e-08	2.91040989533169e-06
ENSG00000177034	MTX3	591.343572444176	-0.543024349075276	0.0965376943663901	-5.62499811746417	1.85509997762523e-08	2.91040989533169e-06
ENSG00000015475	BID	5125.01419932197	0.632618682201512	0.112613377477532	5.61761574310056	1.93610477574966e-08	3.01131054862719e-06
ENSG00000152520	PAN3	1119.25651633702	-0.444065798489481	0.0793006233952668	-5.59977689300215	2.1462785475581e-08	3.26483931716991e-06
ENSG00000164967	RPP25L	782.38121669643	0.521055035423648	0.0930829107500971	5.59775184536872	2.17149272841364e-08	3.26483931716991e-06
ENSG00000213523	SRA1	2715.33198639489	0.471990057330679	0.0843022265177737	5.59878519022469	2.15859067450739e-08	3.26483931716991e-06
ENSG00000244187	TMEM141	2361.05618736266	0.700047063510135	0.124979841696671	5.60127980646002	2.12774951405157e-08	3.26483931716991e-06
ENSG00000184508	HDDC3	673.850488699834	0.4797663378599	0.0857505757351127	5.59490515074697	2.20742413825206e-08	3.29143357870609e-06
ENSG00000135829	DHX9	8088.33395329102	-0.392671306781372	0.0703296373219145	-5.58329776370134	2.36000173460909e-08	3.49009436850961e-06
ENSG00000041988	THAP3	484.771069954228	0.654303093726414	0.117270609548868	5.57942946014755	2.41308779400996e-08	3.53958780321363e-06
ENSG00000258588	TRIM6-TRIM34	15.9656498946179	25.0774605171486	4.50435600168228	5.56737977810429	2.58598375048999e-08	3.76260635696293e-06
ENSG00000234608	MAPKAPK5-AS1	515.947020252836	0.624845527991178	0.112355489779464	5.5613261908043	2.67732240808737e-08	3.86434007093698e-06
ENSG00000108639	SYNGR2	12924.6997655614	0.460183784103893	0.082797608130667	5.55793572415346	2.72983868155329e-08	3.90886900734798e-06
ENSG00000181029	TRAPPC5	2962.70884232682	0.53732620590471	0.0967221961231332	5.55535572435371	2.77046967441507e-08	3.93581211541707e-06
ENSG00000063587	ZNF275	242.930372347158	-0.758644635107237	0.136810128738278	-5.54523734539089	2.93555693611841e-08	4.13775923761315e-06
ENSG00000158480	SPATA2	1015.84987674512	-0.450503037569263	0.0816996011339675	-5.51413998742231	3.50489552644369e-08	4.90196318512381e-06
ENSG00000106682	EIF4H	15148.3389704459	-0.214900266280221	0.0390014198151249	-5.51006264128062	3.58706021386979e-08	4.97828772143375e-06
ENSG00000197019	SERTAD1	1506.67328262502	0.455977244862816	0.0828773913179241	5.50182911903745	3.75871168257064e-08	5.17669283793431e-06
ENSG00000163155	LYSMD1	396.940150655192	0.507216811730559	0.0923360000409717	5.49316422094843	3.9479535939601e-08	5.35763076958989e-06
ENSG00000239306	RBM14	1819.40499127435	-0.464601312143415	0.0845791349062445	-5.49309605328102	3.9494783968266e-08	5.35763076958989e-06
ENSG00000127870	RNF6	5565.23666720817	-0.3859622484543	0.0703751942899127	-5.4843507339293	4.14990709939496e-08	5.5875092453197e-06
ENSG00000181929	PRKAG1	3751.8420886739	0.398504121744075	0.0726961566022847	5.48177703429717	4.21074707360939e-08	5.62742953348597e-06
ENSG00000176058	TPRN	704.640820831658	0.600692958305182	0.109699134875341	5.47582220213305	4.35484781586686e-08	5.77721796278455e-06
ENSG00000160948	VPS28	3833.38556264244	0.349301349772598	0.0638056540385459	5.47445763288595	4.38853615946732e-08	5.77941382402258e-06
ENSG00000172172	MRPL13	2240.33286736404	0.476115996873932	0.0869941412708767	5.47296622414415	4.42564488289655e-08	5.78604963603041e-06
ENSG00000126749	EMG1	2025.00744306591	0.689872639440328	0.126187918532014	5.46702606292142	4.57648784067695e-08	5.93429374570702e-06
ENSG00000182919	C11orf54	2789.53300322981	0.392467174101566	0.071802429697777	5.46593166489625	4.60481722868298e-08	5.93429374570702e-06
ENSG00000235109	ZSCAN31	1561.17832207074	0.648343378999538	0.118903341895189	5.4526926549385	4.96127753021637e-08	6.3483240567492e-06
ENSG00000160813	PPP1R35	779.057738948479	0.545134201909557	0.100250385799368	5.43772672357132	5.39646584617084e-08	6.80910813558754e-06
ENSG00000189060	H1-0	8343.25177084923	0.773975563505241	0.142334744131843	5.43771352684147	5.39686544390322e-08	6.80910813558754e-06
ENSG00000101084	RAB5IF	3814.89071080662	0.4416094682447	0.0813747284708423	5.42686257199537	5.73532533963685e-08	7.11548098333136e-06
ENSG00000125319	HROB	167.40832918037	-1.01119192050832	0.186307717175285	-5.42753642114007	5.71372101027888e-08	7.11548098333136e-06
ENSG00000163444	TMEM183A	8676.66124463106	0.521656744433393	0.0961374101605175	5.42615765873451	5.75801032904544e-08	7.11548098333136e-06
ENSG00000189334	S100A14	13024.4228011432	0.645891633755112	0.119127947918056	5.42183127505391	5.89915502584868e-08	7.24030986233755e-06
ENSG00000105135	ILVBL	3306.75784581444	0.525593745007709	0.0971099180771481	5.41235906089588	6.2199807347411e-08	7.58249273082425e-06
ENSG00000251307	AC026704.1	410.557204355979	0.617931263444639	0.114373101322426	5.4027674015995	6.56205282187307e-08	7.94580919545194e-06
ENSG00000142684	ZNF593	477.495251826229	0.58504159035987	0.108514062894596	5.39138960199238	6.99149065358382e-08	8.40936495813061e-06
ENSG00000198719	DLL1	451.706181567119	-0.957503162547012	0.177728777453572	-5.38744021236032	7.14682379980553e-08	8.53927119179413e-06
ENSG00000246705	H2AJ	5154.63670877376	0.42142264177865	0.0783278946972829	5.38023705867929	7.43878169789676e-08	8.82963811799035e-06
ENSG00000134775	FHOD3	756.913590749794	-1.01035297174043	0.18789029706859	-5.3773557629301	7.5587723384702e-08	8.91342291050192e-06
ENSG00000122034	GTF3A	4118.22626534263	0.541015800773123	0.100678651014118	5.37368941005432	7.71416898806601e-08	8.97929270210884e-06
ENSG00000125834	STK35	1712.88053094372	-0.344693615930649	0.0641313926339851	-5.37480322465329	7.6666361978967e-08	8.97929270210884e-06
ENSG00000223891	OSER1-DT	384.466938812523	0.716346936796455	0.133418148105308	5.36918662842656	7.90925393103609e-08	9.1473563733175e-06
ENSG00000146425	DYNLT1	15897.5907257142	0.393090266061529	0.0732714214159315	5.36485110381738	8.10160227762579e-08	9.31013428617353e-06
ENSG00000119431	HDHD3	1844.42455418894	0.487616322851885	0.0909223109647421	5.36299966067704	8.185116004791e-08	9.3465736049645e-06
ENSG00000148290	SURF1	2243.10090054768	0.522201174915015	0.0974195836348915	5.36033059710168	8.30697917265697e-08	9.42607032912434e-06
ENSG00000182180	MRPS16	2970.56212378116	0.441893635169364	0.0824626741062972	5.35871095569552	8.3817827504902e-08	9.45150777402151e-06
ENSG00000144182	LIPT1	324.865330470334	0.437193352320277	0.081648384155179	5.35458670546814	8.57521937010166e-08	9.6095719177251e-06
ENSG00000146587	RBAK	845.276533927737	-0.522756290190078	0.0976697203083491	-5.35228613883306	8.68499188560199e-08	9.67250762963156e-06
ENSG00000102317	RBM3	8070.1341023867	-0.407944654951839	0.0762996578454645	-5.34661185215379	8.96159094617825e-08	9.91932661662257e-06
ENSG00000090013	BLVRB	2826.69138415352	0.464898936099461	0.0870285365371214	5.34191375148727	9.19704142361758e-08	9.99596514246436e-06
ENSG00000174799	CEP135	833.02515562103	-0.615988517048578	0.115294990059126	-5.34271711834735	9.15635968857213e-08	9.99596514246436e-06
ENSG00000244274	DBNDD2	2241.13722721367	0.34632439143868	0.0648110122410776	5.34360411083315	9.11164559029567e-08	9.99596514246436e-06
ENSG00000143774	GUK1	9409.77163874645	0.637036309399608	0.119359646094124	5.33711627208794	9.44364846586851e-08	1.02025332707305e-05
ENSG00000013441	CLK1	1120.07064261356	-0.695405214234945	0.130329422474726	-5.33574998669084	9.51504347199483e-08	1.02184770429602e-05
ENSG00000118508	RAB32	958.322044074053	0.983758731091002	0.184428316303753	5.33409809733748	9.60206059731459e-08	1.0250909899216e-05
ENSG00000139974	SLC38A6	2057.86954698644	0.662969079943068	0.124414763725333	5.32870103267393	9.89176677786053e-08	1.049807389448e-05
ENSG00000066322	ELOVL1	3963.61002478991	0.293643953505582	0.0552344612796483	5.31631786936208	1.05888106281146e-07	1.10948194750193e-05
ENSG00000170310	STX8	1560.74347316384	0.379574013426116	0.0714093715120282	5.31546497874134	1.06385310341334e-07	1.10948194750193e-05
ENSG00000269343	ZNF587B	333.659706239754	-0.866905576007646	0.163071466787904	-5.31610828726507	1.06010076150527e-07	1.10948194750193e-05
ENSG00000006837	CDKL3	262.687380345585	0.602538420262504	0.113454962688711	5.310815904243	1.09135531195654e-07	1.13162255967355e-05
ENSG00000132661	NXT1	1013.3822339766	0.545397533981017	0.102784425227332	5.30622740531692	1.11917322040656e-07	1.15383561386144e-05
ENSG00000179271	GADD45GIP1	3611.96686002112	0.389896730838706	0.07356597512532	5.29996007222789	1.15828008460838e-07	1.18066041166692e-05
ENSG00000188643	S100A16	13432.430385035	0.576074376315165	0.108678527971174	5.30071935155364	1.15347286502768e-07	1.18066041166692e-05
ENSG00000100216	TOMM22	2908.75240682514	0.41908457757868	0.0791678075957649	5.29362363700342	1.19916102412912e-07	1.20867392163898e-05
ENSG00000103152	MPG	2943.46445261682	0.568920805566038	0.107456378926793	5.29443492557689	1.19384991568486e-07	1.20867392163898e-05
ENSG00000168090	COPS6	3443.25559723646	0.241694159122791	0.0457322843186599	5.28497893170348	1.25719225259644e-07	1.26012570118583e-05
ENSG00000241280	AC106712.2	290.889653363268	1.68877051760362	0.319621980106661	5.28364950695837	1.26635425009909e-07	1.26229631935292e-05
ENSG00000107984	DKK1	1139.69773114218	1.37784538723202	0.261101209600481	5.27705478400618	1.31276649843516e-07	1.30136995410808e-05
ENSG00000266074	BAHCC1	384.152046358678	-0.732804740614643	0.139218967215728	-5.26368464922683	1.41196557728825e-07	1.39205917734616e-05
ENSG00000214049	UCA1	494.825169396911	1.36772925733931	0.259920731980234	5.26210143730789	1.42418151095514e-07	1.39647189242678e-05
ENSG00000116459	ATP5PB	11686.1123935661	0.288554775700544	0.0548593546804814	5.25990102109623	1.44132964290012e-07	1.40564699552454e-05
ENSG00000100300	TSPO	5660.1093312354	0.382246880922713	0.0726944579951577	5.25826715632401	1.45419158558683e-07	1.41056583801922e-05
ENSG00000092841	MYL6	41571.6505866928	0.644537017981373	0.122641489171473	5.25545655337083	1.47657709434084e-07	1.41133630179365e-05
ENSG00000134882	UBAC2	6476.21245021082	0.338854227615015	0.0644644592995361	5.25645031846957	1.46862426534265e-07	1.41133630179365e-05
ENSG00000165475	CRYL1	3251.95050648319	0.560789835258443	0.106710952357418	5.25522285079166	1.47845339230129e-07	1.41133630179365e-05
ENSG00000180953	ST20	97.2848426970431	0.801464845002226	0.152558332755423	5.25349766562479	1.4923756819042e-07	1.41712852910082e-05
ENSG00000127540	UQCR11	5137.25649599259	0.651759551712515	0.124101580023826	5.25182315638031	1.50601022958367e-07	1.42258830168317e-05
ENSG00000181218	H2AW	945.074700618901	0.533360528968352	0.1015842910463	5.250423303395	1.51750079271216e-07	1.42597652615171e-05
ENSG00000126945	HNRNPH2	5653.73182169172	-0.417337320371266	0.0798795255995158	-5.22458436300223	1.74546734692764e-07	1.62328463264271e-05
ENSG00000165891	E2F7	1375.49345733486	-0.956027593993213	0.182977582003422	-5.22483455910643	1.74310890868378e-07	1.62328463264271e-05
ENSG00000121542	SEC22A	997.137291524564	0.420137775270956	0.0805108786729364	5.21839759043873	1.8047772167039e-07	1.66983541250112e-05
ENSG00000124222	STX16	1841.69817512037	-0.322829585675935	0.0619153577042839	-5.21404700943202	1.84764612554892e-07	1.70077711209967e-05
ENSG00000102103	PQBP1	2096.5229459371	0.435823091466191	0.0836675322172633	5.20898704570932	1.89874368087393e-07	1.73894078631104e-05
ENSG00000157916	RER1	8372.31621123333	0.44809322597641	0.0861590427330911	5.20076839020301	1.98466296768386e-07	1.80844895267435e-05
ENSG00000164405	UQCRQ	2730.93986096318	0.569025498056812	0.109440610224321	5.19939990183238	1.99932960756644e-07	1.81265853164391e-05
