gene_id	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000135778	NTPCR	1988.96604696138	-0.317471432866253	0.0770831290798788	-4.11855923151832	3.81248580453269e-05	0.0121833785492675
ENSG00000153310	CYRIB	2238.10952420427	-0.22149583704163	0.0537407501717447	-4.12156206107606	3.76312062639258e-05	0.0121833785492675
ENSG00000132661	NXT1	1013.3822339766	-0.354423471109035	0.0873762550408271	-4.05629047552368	4.98582472954151e-05	0.0148391423007067
ENSG00000166847	DCTN5	4387.62349022676	-0.203869319030084	0.0501369422871179	-4.06624955033338	4.77757764949599e-05	0.0148391423007067
ENSG00000166922	SCG5	85.1103790139432	-1.65306638968126	0.407666558767658	-4.05494724580388	5.01456186069085e-05	0.0148391423007067
ENSG00000284797	AC008397.1	152.042279632199	-0.605709093295956	0.149431444611326	-4.05342459795806	5.04732731316554e-05	0.0148391423007067
ENSG00000115602	IL1RL1	694.192542713215	-4.33394511205306	1.07270116872561	-4.04021664039191	5.34018500882694e-05	0.0150962922364915
ENSG00000117616	RSRP1	376.463907651447	-0.458655239712539	0.113425552242871	-4.04366768019298	5.26214910026687e-05	0.0150962922364915
ENSG00000106682	EIF4H	15148.3389704459	0.134198341594955	0.0332768717566278	4.03278116333836	5.51206051102915e-05	0.0152881678324771
ENSG00000108788	MLX	4348.24929941827	-0.198810898248063	0.0497149048134786	-3.99901999197154	6.36053078186093e-05	0.0173147782395103
ENSG00000154240	CEP112	982.2077623374	0.349840565400897	0.0877182768040182	3.98822888623904	6.6568421482043e-05	0.017791923559746
ENSG00000060069	CTDP1	2336.70276686552	0.18303606326613	0.0459721767936652	3.98145304468923	6.84952534803342e-05	0.0179800040385877
ENSG00000144048	DUSP11	2315.79762544625	-0.23337354952738	0.0586921553345222	-3.97623069381663	7.00162065060735e-05	0.0180568111515663
ENSG00000181027	FKRP	1039.71431847365	0.316469917158963	0.079681634112105	3.97167955558891	7.13676785315288e-05	0.0180880150760944
ENSG00000123106	CCDC91	2155.72403652149	0.221771581366613	0.056004103564039	3.95991663562695	7.49759317154595e-05	0.0183757511949604
ENSG00000152520	PAN3	1119.25651633702	0.269724202188995	0.0681150925711594	3.95983022275447	7.50030661018792e-05	0.0183757511949604
ENSG00000168259	DNAJC7	5294.70617673622	0.14749086649919	0.0373062294411064	3.95351845278353	7.70103218407183e-05	0.0185582250993206
ENSG00000147676	MAL2	34436.5943622946	-0.258406840513336	0.0655401723388121	-3.94272445878679	8.05611934437535e-05	0.0191007990906964
ENSG00000179021	C3orf38	2737.79868433557	-0.218250172686207	0.0554582788443712	-3.93539390752944	8.30603505633748e-05	0.0193807484647875
ENSG00000131981	LGALS3	68161.042898988	-0.312251133020085	0.0796795748233448	-3.91883533154346	8.89778751717707e-05	0.0201226886926927
ENSG00000233276	GPX1	26161.7524926649	-0.338400826237788	0.0862979494523453	-3.92130784549703	8.80696633245218e-05	0.0201226886926927
ENSG00000073711	PPP2R3A	827.559690445334	0.321261760978728	0.0822658352600174	3.90516622074421	9.4160640935238e-05	0.0206591256977313
ENSG00000149577	SIDT2	813.536860386071	0.431719667822912	0.110515795405817	3.9064069189171	9.36787055647579e-05	0.0206591256977313
ENSG00000196684	HSH2D	409.553092424827	-0.392356664832291	0.100971063854912	-3.88583273120782	0.000101979709160913	0.0220456135980209
ENSG00000047056	WDR37	1032.6665767042	0.278471185093994	0.0718665781138543	3.87483573592203	0.000106696647604995	0.0227310249245423
ENSG00000116459	ATP5PB	11686.1123935661	-0.180456979257844	0.0467515270831066	-3.85991625336771	0.000113425891134061	0.0238194371381529
ENSG00000069275	NUCKS1	8908.68229058452	0.154761073601196	0.0401587164326249	3.85373556101679	0.000116329235401341	0.0240541360569332
ENSG00000120963	ZNF706	1862.43694007764	-0.178128618680206	0.0463321896431576	-3.84459746133567	0.000120750487928108	0.0240541360569332
ENSG00000153443	UBALD1	1157.03554171878	-0.228762820508926	0.0594306993679593	-3.84923655521137	0.000118486540074172	0.0240541360569332
ENSG00000179091	CYC1	5402.64749312466	-0.294717657526389	0.0766712975366598	-3.84391117661041	0.000121088848177759	0.0240541360569332
ENSG00000196408	NOXO1	317.748564762008	-0.474488033769788	0.123934414837876	-3.82854136512837	0.0001289049678424	0.0252653736971105
ENSG00000070501	POLB	1383.90281121756	-0.195508127130645	0.0513633591024343	-3.80637346441346	0.000141019389210858	0.0262403167265774
ENSG00000165280	VCP	24874.9440320175	0.18186039039048	0.0477150829058551	3.8113816285157	0.000138192227266567	0.0262403167265774
ENSG00000172366	MCRIP2	1409.3545985746	-0.369500722645049	0.0970480474937176	-3.80739986210406	0.000140435575438839	0.0262403167265774
ENSG00000172530	BANP	528.038280231376	-0.316191640185088	0.0830101638969869	-3.8090713876613	0.000139489683619435	0.0262403167265774
ENSG00000141497	ZMYND15	164.838536224685	-0.608881516530658	0.160435158962712	-3.79518754160472	0.000147531892456176	0.0271089852388224
ENSG00000167981	ZNF597	326.980357155124	0.316674031478193	0.0836258809529387	3.78679456490754	0.000152603165291476	0.0276946485158605
ENSG00000090924	PLEKHG2	286.171169571352	0.746451542683329	0.197516194820593	3.77919159166338	0.000157338332589757	0.0280053687945555
ENSG00000125505	MBOAT7	6717.37301248925	0.234398485227564	0.0620794859897268	3.77578005826842	0.00015950769357739	0.0280053687945555
ENSG00000168028	RPSA	55025.2184595356	-0.327877092570288	0.0868556838809025	-3.77496414650164	0.000160030678826031	0.0280053687945555
ENSG00000128626	MRPS12	973.890334441334	-0.290660289122099	0.0771280171365965	-3.76854351911225	0.000164202860131997	0.0283974358110629
ENSG00000180739	S1PR5	312.443212320824	0.513769695543885	0.136561403892121	3.76218815053884	0.000168433258093378	0.0287903359764262
ENSG00000119725	ZNF410	3511.9535980629	-0.335702468559196	0.0894301759762921	-3.75379411808595	0.000174177941485178	0.0290776197117778
ENSG00000132823	OSER1	2146.08562365857	-0.338737864918284	0.090370692459513	-3.7483154737366	0.000178026243133333	0.0290776197117778
ENSG00000189241	TSPYL1	7173.70859359959	0.176389379216605	0.046961637281389	3.7560312933661	0.00017262911741483	0.0290776197117778
ENSG00000283761	AC118553.2	514.862885898067	-0.795722488004547	0.212150273485014	-3.7507492916843	0.000176306918083046	0.0290776197117778
ENSG00000172965	MIR4435-2HG	1548.45998865832	-0.531141922695349	0.142414371506706	-3.72955283287781	0.00019181988437456	0.030986289014352
ENSG00000137500	CCDC90B	2085.41591253366	-0.170037121779178	0.0457101318052375	-3.71990005418655	0.000199301630371762	0.0318449344180968
ENSG00000081320	STK17B	3506.47659166938	-0.275815622444586	0.0742522866358403	-3.7145741221046	0.000203546202524066	0.0321734320118685
ENSG00000137154	RPS6	56814.6437602114	-0.322314742229776	0.0869266330501043	-3.70789401268992	0.000208990087147354	0.0326824923517671
ENSG00000083838	ZNF446	1023.84019807445	0.266529396782085	0.0721646015030592	3.69335368353397	0.000221315872391918	0.0333298419893762
ENSG00000137709	POU2F3	218.780673258615	-0.886975358660596	0.239718150703387	-3.70007592690838	0.000215534971509233	0.0333298419893762
ENSG00000162520	SYNC	275.19720109117	0.479756211649849	0.129932789313326	3.69234135729159	0.000222198946595841	0.0333298419893762
ENSG00000163633	C4orf36	403.274502079899	-0.393833313105878	0.106616799432766	-3.69391423491599	0.000220828309598305	0.0333298419893762
ENSG00000171469	ZNF561	3941.22767766544	-0.211841491576041	0.0574691132082122	-3.68617992779067	0.000227645432660237	0.0334078649661723
ENSG00000181026	AEN	1225.25347776367	-0.356422904764253	0.096812965249722	-3.68156169832094	0.000231809675275482	0.0334078649661723
ENSG00000182919	C11orf54	2789.53300322981	-0.225284135032736	0.061095482789872	-3.68741066843787	0.000226547585564467	0.0334078649661723
ENSG00000197989	SNHG12	169.861080014869	-2.07707732286054	0.563829244699624	-3.68387653245458	0.000229713541211686	0.0334078649661723
ENSG00000139324	TMTC3	3069.83603778046	0.178405346140725	0.0485583201861411	3.67404278930643	0.000238742725123715	0.0338235375783215
ENSG00000217801	AL390719.1	85.6313267100235	-1.11833502276749	0.304437097657907	-3.6734518604042	0.000239295776064315	0.0338235375783215
ENSG00000160877	NACC1	3134.16621629096	0.260171792660054	0.0709564735948812	3.66663927163965	0.000245759095306897	0.0344062733429655
ENSG00000005108	THSD7A	107.093545561557	-1.26261818744442	0.344939256100179	-3.66040734742503	0.00025181459957397	0.0345950898480127
ENSG00000105176	URI1	3815.3912606715	0.146773847254032	0.0400713638625391	3.66281137216904	0.000249462238181032	0.0345950898480127
ENSG00000100216	TOMM22	2908.75240682514	-0.24586859729769	0.0674119366377149	-3.64725610271422	0.000265055707122813	0.0354576227707016
ENSG00000241280	AC106712.2	290.889653363268	-0.983183015201173	0.269587448535321	-3.64699106187192	0.000265329149984842	0.0354576227707016
ENSG00000271133	AC004130.2	294.934206653934	-0.803842712737926	0.220156457435896	-3.65123386386241	0.000260983452904987	0.0354576227707016
ENSG00000177410	ZFAS1	2375.920069517	-0.364599920520753	0.100075170104156	-3.64326056244806	0.000269206074064561	0.0356516152139553
ENSG00000158480	SPATA2	1015.84987674512	0.253676893414944	0.0698957801800638	3.62935920825875	0.00028412564458301	0.0370041145223699
ENSG00000178718	RPP25	609.739261870161	-0.359017184514121	0.0989283806878342	-3.62906156977328	0.00028445339734883	0.0370041145223699
ENSG00000232533	AC093673.1	69.7046687454457	-0.840573664851428	0.231790101561586	-3.62644331741702	0.000287351860241405	0.0370532661890233
ENSG00000177971	IMP3	2829.71152045277	-0.178113492915675	0.0491678226875221	-3.62256213881272	0.00029169935778635	0.0372867874735595
ENSG00000076604	TRAF4	10561.3307390287	-0.273536615209412	0.0757091135259941	-3.61299455864709	0.000302681057871575	0.037706877548408
ENSG00000104852	SNRNP70	5377.43939124344	0.192091092051075	0.0531390358410571	3.61487725568892	0.000300489955720645	0.037706877548408
ENSG00000137288	UQCC2	1327.91740722088	-0.376726392920995	0.104237303892759	-3.61412257274591	0.000301366473611384	0.037706877548408
ENSG00000121774	KHDRBS1	8604.2165762204	0.182569991884885	0.0506985133840624	3.60109162376895	0.000316883868767951	0.0381819087777777
ENSG00000171135	JAGN1	2767.97641641791	-0.226164700992478	0.0627980964901446	-3.60145790450785	0.000316437665718889	0.0381819087777777
ENSG00000172531	PPP1CA	9691.34520244226	-0.185912338911853	0.0515788903313314	-3.604426883122	0.0003128425025676	0.0381819087777777
ENSG00000198908	BHLHB9	157.930772483337	0.580175025132405	0.16095385651494	3.60460468419129	0.000312628419894815	0.0381819087777777
ENSG00000117069	ST6GALNAC5	255.886488010184	-0.891036360067697	0.249014037686165	-3.5782575486394	0.000345892524175951	0.0385198492832309
ENSG00000141002	TCF25	7742.63666640817	0.162631557291279	0.0452659748828649	3.59279917669114	0.000327144713146808	0.0385198492832309
ENSG00000164587	RPS14	21877.3001814812	-0.355269272229863	0.0992456697708548	-3.57969544716795	0.000343994883718514	0.0385198492832309
ENSG00000167986	DDB1	12159.7162272508	0.190523021949224	0.0531573642176713	3.58413222237773	0.000338200737831377	0.0385198492832309
ENSG00000168758	SEMA4C	1138.41381292977	0.322142234667746	0.0897501057336414	3.58932429142527	0.000331536205810591	0.0385198492832309
ENSG00000182557	SPNS3	240.538899007627	-0.563456151644523	0.157447434888465	-3.57869375289394	0.000345315819311404	0.0385198492832309
ENSG00000184162	NR2C2AP	459.868859463681	-0.261304367405742	0.0727240179767254	-3.593095853001	0.000326772312706977	0.0385198492832309
ENSG00000184983	NDUFA6	2148.28445309303	-0.270182912761413	0.0752979369985571	-3.5881847967042	0.000332988246468431	0.0385198492832309
ENSG00000204560	DHX16	2568.44024115274	0.212807742625507	0.0593054327308931	3.588334707735	0.000332796877774331	0.0385198492832309
ENSG00000225630	MTND2P28	251.666336880627	-0.633839395158763	0.176862756234537	-3.58379236337486	0.000338641322201254	0.0385198492832309
ENSG00000026751	SLAMF7	458.709224872041	-0.577352550934776	0.161474343627362	-3.5755064115148	0.000349550608574911	0.0386345409477533
ENSG00000165644	COMTD1	613.291567029466	-0.354799055799187	0.0993784898515474	-3.57017958643958	0.000356736572572145	0.0391345344538099
ENSG00000276291	FRG1HP	380.535305049119	-0.260001758625316	0.0729042007048977	-3.56634811315953	0.000361990453613928	0.0394167382824055
ENSG00000249437	NAIP	102.121975831822	-0.614743623970479	0.172607294816188	-3.56151589436083	0.00036871978229344	0.0395633635015589
ENSG00000255717	SNHG1	358.973569580041	-0.855002774146986	0.240024191609916	-3.56215249976355	0.000367826607140423	0.0395633635015589
ENSG00000115307	AUP1	4562.63998099037	-0.230912520832993	0.0649739986228072	-3.55392196459243	0.000379531809660377	0.0404283884203445
ENSG00000122299	ZC3H7A	1764.5736388869	0.218139829146415	0.06144138359485	3.55037299590856	0.000384685696789282	0.0406825880777154
ENSG00000232931	LINC00342	294.507948446761	-0.645094873904082	0.181980662954095	-3.54485396103217	0.000392830669874661	0.0412472203368394
ENSG00000119431	HDHD3	1844.42455418894	-0.273199839140119	0.0772336753946274	-3.53731500856586	0.000404217242608841	0.0418450244109152
ENSG00000211459	MT-RNR1	25484.9731504614	-0.638343400046409	0.180423883509349	-3.53802050831774	0.000403138745268019	0.0418450244109152
ENSG00000234741	GAS5	1747.05123361793	-0.574917679663501	0.162717744940746	-3.53322054624625	0.00041052984639645	0.0422013198743204
ENSG00000100290	BIK	2077.73162171147	-0.297979247758205	0.0845159476554789	-3.52571622308359	0.000422339254925695	0.0428164623959153
ENSG00000175697	GPR156	263.403713536535	0.642482533549615	0.182184762777019	3.52654373371481	0.000421021624994782	0.0428164623959153
ENSG00000100629	CEP128	847.13131786633	0.424716591963675	0.120548940831165	3.5231880847341	0.000426388654744019	0.0429309124981992
ENSG00000141698	NT5C3B	1213.87295929457	-0.239571187908685	0.0681141695580457	-3.51720045128828	0.000436124294474572	0.0436124294474572
ENSG00000246985	SOCS2-AS1	62.2022744835935	-1.00326655762299	0.285835086048224	-3.50994894116576	0.000448192748594011	0.0445164419211619
ENSG00000169607	CKAP2L	249.678475547633	0.676691222512369	0.19301083228459	3.50597536160355	0.000454937330337716	0.0448830788990901
ENSG00000106460	TMEM106B	8896.26442720903	-0.253591001808693	0.0726021322028305	-3.49288642240188	0.000477829695504799	0.0465120357547322
ENSG00000198707	CEP290	1840.7343104455	0.33783427694657	0.0966710878048668	3.49467751545837	0.000474634861024482	0.0465120357547322
ENSG00000226321	CROCC2	1104.30519414457	0.46432700996949	0.133001049200014	3.49115298535134	0.000480940777872061	0.0465120357547322
ENSG00000124333	VAMP7	3531.94006314186	0.138433535147557	0.0397502083605068	3.48258640287018	0.000496594939330539	0.0477120627984243
ENSG00000267680	ZNF224	424.62576448388	0.267897644819099	0.0770215263819258	3.47821781005323	0.000504759592922105	0.048181597506201
ENSG00000153292	ADGRF1	23787.7226757859	-0.270327759001163	0.0777638126868815	-3.47626678349281	0.000508446228835048	0.0482203842830659
ENSG00000148834	GSTO1	3575.47880837229	-0.40667780799052	0.117153454893624	-3.47132577831176	0.00051789527377738	0.0488016700290224
ENSG00000168569	TMEM223	1213.26030779481	-0.295622748250827	0.0852674664868987	-3.46700518299379	0.000526291741778354	0.0492769974786102
ENSG00000248527	MTATP6P1	16545.9012316302	-0.571449979481166	0.164971109219249	-3.46393972972382	0.000532325765115709	0.0495265110582337
ENSG00000010278	CD9	38816.8385159072	-0.198398774098666	0.0573343719418373	-3.46038104856073	0.000539411491980944	0.0498701190699364
ENSG00000144182	LIPT1	324.865330470334	-0.237517273031141	0.0688092685488088	-3.45182092529674	0.000556817142844509	0.0511575749988393
ENSG00000226137	BAIAP2-DT	1406.30831266446	0.242746198075284	0.070527635489685	3.44185929940593	0.000577730662743771	0.052749321380953
ENSG00000255639	AC005833.1	920.165582441938	-0.312461313232494	0.0908663841952282	-3.43868985213679	0.000584536502919161	0.0530412752648868
ENSG00000210082	MT-RNR2	227995.877006943	-0.531498429884116	0.155819856498448	-3.41098010117479	0.000647298153023952	0.0583759684015466
ENSG00000184408	KCND2	114.218054450782	-1.28371429856866	0.377404465070647	-3.40142848688438	0.000670346649961459	0.0600859497221551
ENSG00000107833	NPM3	534.801528866098	-0.326868315870064	0.096180614831436	-3.39848436655272	0.000677603355634723	0.060368298956548
ENSG00000175197	DDIT3	384.211840948766	-0.854379994220744	0.252255750934726	-3.38695942928899	0.000706718378811911	0.0625828925815367
ENSG00000159388	BTG2	4395.2993833852	0.288121655757009	0.0851596419964712	3.3833122005016	0.000716171690503627	0.0630402625772653
ENSG00000109917	ZPR1	2228.53140284861	-0.196831310228881	0.0582747099675008	-3.37764547157167	0.000731092716230915	0.0632225625620874
ENSG00000145088	EAF2	192.371334214428	-0.403494406184262	0.119460959310194	-3.37762569892431	0.000731145281330263	0.0632225625620874
ENSG00000214049	UCA1	494.825169396911	-0.738974788916306	0.218765365828989	-3.37793318478928	0.000730328234750003	0.0632225625620874
ENSG00000121753	ADGRB2	454.557443650666	0.476167641465711	0.141256980433318	3.37093175859364	0.000749144125373367	0.0640256897848169
ENSG00000198888	MT-ND1	71610.4041432594	-0.564176278893042	0.167344983189361	-3.3713366731445	0.000748043793511654	0.0640256897848169
ENSG00000138166	DUSP5	2615.83378610179	-0.72940617432497	0.216553314149535	-3.36825218856404	0.000756463671596838	0.0642775489738353
ENSG00000167522	ANKRD11	4417.42905473383	0.248668684713118	0.0738821579649659	3.36574744921547	0.000763365645301501	0.0643931047515073
ENSG00000276550	HERC2P2	97.356765179683	-0.641074751326707	0.190535971149536	-3.36458647392927	0.000766584580375087	0.0643931047515073
ENSG00000183161	FANCF	1439.30323248618	0.145736166880211	0.0433434266145998	3.36235914562234	0.000772795408159177	0.0645459801132949
ENSG00000133065	SLC41A1	1404.72964767668	0.328633534578334	0.0977877056800511	3.36068355723142	0.000777498483464144	0.064571907948717
ENSG00000274512	TBC1D3L	122.479856979248	-0.633173923214783	0.188657279429736	-3.35621252001889	0.000790178234245094	0.0652562923786679
ENSG00000223551	TMSB4XP4	151.621233240636	-0.740824677256079	0.221088518219695	-3.35080574613976	0.000805768040307752	0.0659042933902529
ENSG00000281991	TMEM265	3177.65786120219	-0.512371251908561	0.152929039399298	-3.35038560316042	0.00080699134763575	0.0659042933902529
ENSG00000171476	HOPX	569.372974930764	-1.35914495166797	0.407415229272743	-3.33601901454227	0.000849873507370964	0.0690228760130009
ENSG00000006757	PNPLA4	2010.01399589896	-0.270212087609224	0.0811186187615194	-3.33107357761626	0.000865117326163234	0.0694755320295309
ENSG00000104812	GYS1	2677.47903656062	0.22638892551475	0.0679814207264935	3.33015878596551	0.000867964717513204	0.0694755320295309
ENSG00000150540	HNMT	2260.83567942148	-0.258770284326118	0.0777369338507096	-3.32879458331963	0.00087222709596869	0.0694755320295309
ENSG00000183696	UPP1	670.585624482641	-0.822451878647344	0.247122298480047	-3.32811682193766	0.000874351933704981	0.0694755320295309
ENSG00000167674	HDGFL2	2850.28657323984	0.20291470394569	0.0610236738444926	3.32518006803032	0.000883614465875119	0.069834046496582
ENSG00000127314	RAP1B	15743.7855577101	-0.148596335558214	0.0448212091981461	-3.31531295600031	0.000915405787557742	0.070530662119442
ENSG00000134152	KATNBL1	2119.15168649664	-0.309456467614321	0.0932949415491791	-3.31696941415838	0.000909995779551511	0.070530662119442
ENSG00000134899	ERCC5	2861.64123725557	0.213492355267761	0.0643174379622831	3.31935416011061	0.000902259196876643	0.070530662119442
ENSG00000175567	UCP2	28221.3857881263	0.176700379863889	0.0533032209998626	3.3150037943175	0.000916418807130165	0.070530662119442
ENSG00000177733	HNRNPA0	6417.9001003273	0.212502146979327	0.0640569956706085	3.31739171896302	0.000908621276009858	0.070530662119442
ENSG00000109332	UBE2D3	21192.016594205	-0.12554704675868	0.037983175101092	-3.3053331224822	0.000948635763148888	0.070811625301113
ENSG00000117410	ATP6V0B	6547.84926401747	-0.315467283680059	0.0954550337608532	-3.30487844643595	0.000950175993199388	0.070811625301113
ENSG00000124226	RNF114	4186.38170807866	-0.219725514298992	0.0664018452916654	-3.30902723160573	0.000936207307708794	0.070811625301113
ENSG00000143575	HAX1	5126.10967638531	-0.215614999547671	0.0651849225691879	-3.30774343282858	0.000940509313312709	0.070811625301113
ENSG00000166796	LDHC	77.4011080851589	1.28638876372196	0.388921700216063	3.30757775410144	0.000941065834460453	0.070811625301113
ENSG00000174886	NDUFA11	3128.92350564295	-0.328147326233719	0.0991008314299024	-3.31124695422792	0.000928812009458749	0.070811625301113
ENSG00000231500	RPS18	40181.4369761287	-0.31080239481015	0.0940738034133528	-3.30381448961417	0.000953789238749686	0.070811625301113
ENSG00000157693	TMEM268	792.370514001992	0.260089647119536	0.0788643678012192	3.29793611958067	0.000973982900981376	0.0719474806252574
ENSG00000135932	CAB39	11522.3777638229	0.158005180862157	0.0479580004026573	3.29465739888108	0.000985417405525661	0.0722653698423223
ENSG00000151690	MFSD6	11243.0527596041	0.155467299129341	0.0471987192975063	3.29388808517004	0.000988118322333795	0.0722653698423223
ENSG00000167325	RRM1	2206.45334179144	0.205649015877558	0.0624676447212222	3.29208851710864	0.000994463061229357	0.0723693415845126
ENSG00000143147	GPR161	477.683449099547	0.361561341096678	0.109914792528206	3.28946934966824	0.00100376488270043	0.0726864225403759
ENSG00000168002	POLR2G	1530.98884635324	-0.18467450737801	0.0562210468139013	-3.28479311296543	0.00102057281032208	0.073213395248318
ENSG00000239713	APOBEC3G	941.503511095573	-0.28326109371	0.0862371928901565	-3.28467432921663	0.00102100313101396	0.073213395248318
ENSG00000244187	TMEM141	2361.05618736266	-0.349107566667415	0.106342584035916	-3.28285766076089	0.00102760537785479	0.0733291216236182
ENSG00000150459	SAP18	7753.12806033831	-0.253847187682526	0.0773606907552657	-3.28134592910479	0.00103312950110241	0.0733671674695916
